InvoiceItemID,InvoiceRef,ProductRef,Quantity,Fee,Price,CreationDate
19324,2113,48929,1,55000000,55000000,2023-09-30 12:45:12.983
19330,2114,48929,1,13000000,13000000,2023-09-30 13:16:26.177
19330,2114,48929,1,13000000,13000000,2023-09-30 13:16:26.177
19336,2116,48929,1,15000000,15000000,2023-09-30 13:35:11.770
19336,2116,48929,1,15000000,15000000,2023-09-30 13:35:11.770
19349,2117,48929,1,68000000,68000000,2023-09-30 14:08:57.960
19349,2117,48929,1,68000000,68000000,2023-09-30 14:08:57.960
19351,2118,48929,1,70000000,70000000,2023-09-30 14:18:36.787
19351,2118,48929,1,70000000,70000000,2023-09-30 14:18:36.787
19353,2119,48929,1,11000000,11000000,2023-09-30 14:26:08.003
19353,2119,48929,1,11000000,11000000,2023-09-30 14:26:08.003
19356,2121,748,5,1100000,5500000,2023-09-30 14:54:13.367
19356,2121,748,5,1100000,5500000,2023-09-30 14:54:13.367
19357,2121,48926,1,12000000,12000000,2023-09-30 14:54:13.367
19357,2121,48926,1,12000000,12000000,2023-09-30 14:54:13.367
19360,2122,48929,1,80000000,80000000,2023-09-30 15:09:58.407
19360,2122,48929,1,80000000,80000000,2023-09-30 15:09:58.407
19360,2122,48929,1,80000000,80000000,2023-09-30 15:09:58.407
19360,2122,48929,1,80000000,80000000,2023-09-30 15:09:58.407
19360,2122,48929,1,80000000,80000000,2023-09-30 15:09:58.407
19360,2122,48929,1,80000000,80000000,2023-09-30 15:09:58.407
19374,2125,683,1,1725500000,1725500000,2023-09-30 15:57:00.650
19374,2125,683,1,1725500000,1725500000,2023-09-30 15:57:00.650
19383,2127,48929,1,15000000,15000000,2023-09-30 16:16:29.380
19383,2127,48929,1,15000000,15000000,2023-09-30 16:16:29.380
19386,2128,48929,1,31000000,31000000,2023-09-30 16:39:58.407
19386,2128,48929,1,31000000,31000000,2023-09-30 16:39:58.407
19386,2128,48929,1,31000000,31000000,2023-09-30 16:39:58.407
19386,2128,48929,1,31000000,31000000,2023-09-30 16:39:58.407
19394,2131,48929,1,80000000,80000000,2023-09-30 17:55:34.543
19394,2131,48929,1,80000000,80000000,2023-09-30 17:55:34.543
19522,2132,48929,1,25000000,25000000,2023-10-01 16:53:19.543
19522,2132,48929,1,25000000,25000000,2023-10-01 16:53:19.543
19523,2132,823,4,9500000,38000000,2023-10-01 16:53:19.543
19523,2132,823,4,9500000,38000000,2023-10-01 16:53:19.543
19525,2133,48929,1,14000000,14000000,2023-10-01 17:02:57.273
19525,2133,48929,1,14000000,14000000,2023-10-01 17:02:57.273
19526,2133,823,4,10500000,42000000,2023-10-01 17:02:57.273
19526,2133,823,4,10500000,42000000,2023-10-01 17:02:57.273
19528,2134,48929,1,30000000,30000000,2023-10-01 17:18:31.110
19528,2134,48929,1,30000000,30000000,2023-10-01 17:18:31.110
19530,2135,48929,1,22000000,22000000,2023-10-01 17:23:56.503
19530,2135,48929,1,22000000,22000000,2023-10-01 17:23:56.503
19532,2136,48929,1,25000000,25000000,2023-10-01 17:30:26.627
19532,2136,48929,1,25000000,25000000,2023-10-01 17:30:26.627
19536,2138,48929,1,6500000,6500000,2023-10-01 17:48:22.750
19536,2138,48929,1,6500000,6500000,2023-10-01 17:48:22.750
19536,2138,48929,1,6500000,6500000,2023-10-01 17:48:22.750
19536,2138,48929,1,6500000,6500000,2023-10-01 17:48:22.750
19537,2138,48903,8,7500000,60000000,2023-10-01 17:48:22.750
19537,2138,48903,8,7500000,60000000,2023-10-01 17:48:22.750
19537,2138,48903,8,7500000,60000000,2023-10-01 17:48:22.750
19537,2138,48903,8,7500000,60000000,2023-10-01 17:48:22.750
19539,2139,48929,1,7000000,7000000,2023-10-01 17:57:01.783
19539,2139,48929,1,7000000,7000000,2023-10-01 17:57:01.783
19539,2139,48929,1,7000000,7000000,2023-10-01 17:57:01.783
19539,2139,48929,1,7000000,7000000,2023-10-01 17:57:01.783
19540,2139,48903,8,7500000,60000000,2023-10-01 17:57:01.783
19540,2139,48903,8,7500000,60000000,2023-10-01 17:57:01.783
19540,2139,48903,8,7500000,60000000,2023-10-01 17:57:01.783
19540,2139,48903,8,7500000,60000000,2023-10-01 17:57:01.783
19543,2140,9700,1,9000000,9000000,2023-10-02 08:43:13.700
19543,2140,9700,1,9000000,9000000,2023-10-02 08:43:13.700
19545,2141,10083,1,12000000,12000000,2023-10-02 08:50:24.140
19545,2141,10083,1,12000000,12000000,2023-10-02 08:50:24.140
19549,2142,48933,1,4000000,4000000,2023-10-02 09:09:05.440
19549,2142,48933,1,4000000,4000000,2023-10-02 09:09:05.440
19552,2143,22546,1,20000000,20000000,2023-10-02 09:38:17.893
19552,2143,22546,1,20000000,20000000,2023-10-02 09:38:17.893
19552,2143,22546,1,20000000,20000000,2023-10-02 09:38:17.893
19552,2143,22546,1,20000000,20000000,2023-10-02 09:38:17.893
19553,2143,22547,1,60000000,60000000,2023-10-02 09:38:17.893
19553,2143,22547,1,60000000,60000000,2023-10-02 09:38:17.893
19553,2143,22547,1,60000000,60000000,2023-10-02 09:38:17.893
19553,2143,22547,1,60000000,60000000,2023-10-02 09:38:17.893
19563,2145,48935,1,37000000,37000000,2023-10-02 10:14:12.903
19563,2145,48935,1,37000000,37000000,2023-10-02 10:14:12.903
19574,2146,256,2,263200000,526400000,2023-10-02 10:27:09.830
19574,2146,256,2,263200000,526400000,2023-10-02 10:27:09.830
19574,2146,256,2,263200000,526400000,2023-10-02 10:27:09.830
19574,2146,256,2,263200000,526400000,2023-10-02 10:27:09.830
19574,2146,256,2,263200000,526400000,2023-10-02 10:27:09.830
19576,2147,633,4,156600000,626400000,2023-10-02 10:28:16.483
19576,2147,633,4,156600000,626400000,2023-10-02 10:28:16.483
19576,2147,633,4,156600000,626400000,2023-10-02 10:28:16.483
19576,2147,633,4,156600000,626400000,2023-10-02 10:28:16.483
19576,2147,633,4,156600000,626400000,2023-10-02 10:28:16.483
19577,2147,268,4,52800000,211200000,2023-10-02 10:28:16.483
19577,2147,268,4,52800000,211200000,2023-10-02 10:28:16.483
19577,2147,268,4,52800000,211200000,2023-10-02 10:28:16.483
19577,2147,268,4,52800000,211200000,2023-10-02 10:28:16.483
19577,2147,268,4,52800000,211200000,2023-10-02 10:28:16.483
19579,2148,825,4,41000000,164000000,2023-10-02 10:29:12.290
19579,2148,825,4,41000000,164000000,2023-10-02 10:29:12.290
19579,2148,825,4,41000000,164000000,2023-10-02 10:29:12.290
19579,2148,825,4,41000000,164000000,2023-10-02 10:29:12.290
19582,2149,677,1,1595800000,1595800000,2023-10-02 10:30:39.860
19582,2149,677,1,1595800000,1595800000,2023-10-02 10:30:39.860
19582,2149,677,1,1595800000,1595800000,2023-10-02 10:30:39.860
19582,2149,677,1,1595800000,1595800000,2023-10-02 10:30:39.860
19583,2149,666,2,872900000,1745800000,2023-10-02 10:30:39.860
19583,2149,666,2,872900000,1745800000,2023-10-02 10:30:39.860
19583,2149,666,2,872900000,1745800000,2023-10-02 10:30:39.860
19583,2149,666,2,872900000,1745800000,2023-10-02 10:30:39.860
19584,2149,531,3,55300000,165900000,2023-10-02 10:30:39.860
19584,2149,531,3,55300000,165900000,2023-10-02 10:30:39.860
19584,2149,531,3,55300000,165900000,2023-10-02 10:30:39.860
19584,2149,531,3,55300000,165900000,2023-10-02 10:30:39.860
19585,2149,253,2,274900000,549800000,2023-10-02 10:30:39.860
19585,2149,253,2,274900000,549800000,2023-10-02 10:30:39.860
19585,2149,253,2,274900000,549800000,2023-10-02 10:30:39.860
19585,2149,253,2,274900000,549800000,2023-10-02 10:30:39.860
19586,2149,254,1,274900000,274900000,2023-10-02 10:30:39.860
19586,2149,254,1,274900000,274900000,2023-10-02 10:30:39.860
19586,2149,254,1,274900000,274900000,2023-10-02 10:30:39.860
19586,2149,254,1,274900000,274900000,2023-10-02 10:30:39.860
19606,2152,48929,1,23000000,23000000,2023-10-02 11:05:32.970
19606,2152,48929,1,23000000,23000000,2023-10-02 11:05:32.970
19608,2153,48929,1,18000000,18000000,2023-10-02 11:13:35.620
19608,2153,48929,1,18000000,18000000,2023-10-02 11:13:35.620
19610,2154,48929,1,27000000,27000000,2023-10-02 11:24:17.250
19610,2154,48929,1,27000000,27000000,2023-10-02 11:24:17.250
19612,2155,48929,1,47000000,47000000,2023-10-02 11:53:12.633
19612,2155,48929,1,47000000,47000000,2023-10-02 11:53:12.633
19657,2156,48929,1,34000000,34000000,2023-10-02 13:31:22.020
19657,2156,48929,1,34000000,34000000,2023-10-02 13:31:22.020
19657,2156,48929,1,34000000,34000000,2023-10-02 13:31:22.020
19754,2160,48952,1,612605000,612605000,2023-10-04 14:22:10.267
19754,2160,48952,1,612605000,612605000,2023-10-04 14:22:10.267
19754,2160,48952,1,612605000,612605000,2023-10-04 14:22:10.267
19754,2160,48952,1,612605000,612605000,2023-10-04 14:22:10.267
19754,2160,48952,1,612605000,612605000,2023-10-04 14:22:10.267
19767,2161,230,2,95000000,190000000,2023-10-04 15:56:18.267
19767,2161,230,2,95000000,190000000,2023-10-04 15:56:18.267
19774,2164,639,1,395000000,395000000,2023-10-05 09:34:21.270
19774,2164,639,1,395000000,395000000,2023-10-05 09:34:21.270
19775,2164,825,20,45000000,900000000,2023-10-05 09:34:21.270
19775,2164,825,20,45000000,900000000,2023-10-05 09:34:21.270
19776,2164,247,1,102000000,102000000,2023-10-05 09:34:21.270
19776,2164,247,1,102000000,102000000,2023-10-05 09:34:21.270
19778,2165,638,1,347600000,347600000,2023-10-05 09:35:21.507
19778,2165,638,1,347600000,347600000,2023-10-05 09:35:21.507
19778,2165,638,1,347600000,347600000,2023-10-05 09:35:21.507
19778,2165,638,1,347600000,347600000,2023-10-05 09:35:21.507
19779,2165,247,1,89800000,89800000,2023-10-05 09:35:21.507
19779,2165,247,1,89800000,89800000,2023-10-05 09:35:21.507
19779,2165,247,1,89800000,89800000,2023-10-05 09:35:21.507
19779,2165,247,1,89800000,89800000,2023-10-05 09:35:21.507
19781,2166,607,2,114100000,228200000,2023-10-05 09:36:11.363
19781,2166,607,2,114100000,228200000,2023-10-05 09:36:11.363
19781,2166,607,2,114100000,228200000,2023-10-05 09:36:11.363
19781,2166,607,2,114100000,228200000,2023-10-05 09:36:11.363
19782,2166,609,1,136400000,136400000,2023-10-05 09:36:11.363
19782,2166,609,1,136400000,136400000,2023-10-05 09:36:11.363
19782,2166,609,1,136400000,136400000,2023-10-05 09:36:11.363
19782,2166,609,1,136400000,136400000,2023-10-05 09:36:11.363
19784,2167,827,8,76000000,608000000,2023-10-05 09:37:44.913
19784,2167,827,8,76000000,608000000,2023-10-05 09:37:44.913
19786,2168,616,1,136400000,136400000,2023-10-05 09:38:49.833
19786,2168,616,1,136400000,136400000,2023-10-05 09:38:49.833
19786,2168,616,1,136400000,136400000,2023-10-05 09:38:49.833
19786,2168,616,1,136400000,136400000,2023-10-05 09:38:49.833
19787,2168,827,4,68500000,274000000,2023-10-05 09:38:49.833
19787,2168,827,4,68500000,274000000,2023-10-05 09:38:49.833
19787,2168,827,4,68500000,274000000,2023-10-05 09:38:49.833
19787,2168,827,4,68500000,274000000,2023-10-05 09:38:49.833
19788,2168,228,1,46600000,46600000,2023-10-05 09:38:49.833
19788,2168,228,1,46600000,46600000,2023-10-05 09:38:49.833
19788,2168,228,1,46600000,46600000,2023-10-05 09:38:49.833
19788,2168,228,1,46600000,46600000,2023-10-05 09:38:49.833
19862,2169,827,3,88000000,264000000,2023-10-07 08:26:51.143
19862,2169,827,3,88000000,264000000,2023-10-07 08:26:51.143
19864,2170,826,4,50000000,200000000,2023-10-07 08:35:39.643
19864,2170,826,4,50000000,200000000,2023-10-07 08:35:39.643
19882,2172,48755,3175,128440,407797000,2023-10-07 11:12:53.360
19882,2172,48755,3175,128440,407797000,2023-10-07 11:12:53.360
19903,2173,824,32,34000000,1088000000,2023-10-07 13:14:09.733
19903,2173,824,32,34000000,1088000000,2023-10-07 13:14:09.733
19910,2174,824,60,30000000,1800000000,2023-10-07 13:58:20.367
19910,2174,824,60,30000000,1800000000,2023-10-07 13:58:20.367
19911,2174,247,3,89800000,269400000,2023-10-07 13:58:20.367
19911,2174,247,3,89800000,269400000,2023-10-07 13:58:20.367
19912,2174,531,3,54600000,163800000,2023-10-07 13:58:20.367
19912,2174,531,3,54600000,163800000,2023-10-07 13:58:20.367
19982,2175,48933,1,25000000,25000000,2023-10-07 16:24:08.793
19982,2175,48933,1,25000000,25000000,2023-10-07 16:24:08.793
19985,2176,48935,1,9000000,9000000,2023-10-07 16:50:55.000
19985,2176,48935,1,9000000,9000000,2023-10-07 16:50:55.000
19987,2177,48933,1,4000000,4000000,2023-10-07 17:28:07.927
19987,2177,48933,1,4000000,4000000,2023-10-07 17:28:07.927
20019,2178,48933,1,15000000,15000000,2023-10-08 15:00:24.367
20019,2178,48933,1,15000000,15000000,2023-10-08 15:00:24.367
20019,2178,48933,1,15000000,15000000,2023-10-08 15:00:24.367
20023,2179,616,1,155000000,155000000,2023-10-09 08:59:00.593
20023,2179,616,1,155000000,155000000,2023-10-09 08:59:00.593
20023,2179,616,1,155000000,155000000,2023-10-09 08:59:00.593
20023,2179,616,1,155000000,155000000,2023-10-09 08:59:00.593
20023,2179,616,1,155000000,155000000,2023-10-09 08:59:00.593
20023,2179,616,1,155000000,155000000,2023-10-09 08:59:00.593
20023,2179,616,1,155000000,155000000,2023-10-09 08:59:00.593
20023,2179,616,1,155000000,155000000,2023-10-09 08:59:00.593
20023,2179,616,1,155000000,155000000,2023-10-09 08:59:00.593
20023,2179,616,1,155000000,155000000,2023-10-09 08:59:00.593
20024,2179,827,4,76000000,304000000,2023-10-09 08:59:00.593
20024,2179,827,4,76000000,304000000,2023-10-09 08:59:00.593
20024,2179,827,4,76000000,304000000,2023-10-09 08:59:00.593
20024,2179,827,4,76000000,304000000,2023-10-09 08:59:00.593
20024,2179,827,4,76000000,304000000,2023-10-09 08:59:00.593
20024,2179,827,4,76000000,304000000,2023-10-09 08:59:00.593
20024,2179,827,4,76000000,304000000,2023-10-09 08:59:00.593
20024,2179,827,4,76000000,304000000,2023-10-09 08:59:00.593
20024,2179,827,4,76000000,304000000,2023-10-09 08:59:00.593
20024,2179,827,4,76000000,304000000,2023-10-09 08:59:00.593
20026,2180,825,6,42750000,256500000,2023-10-09 09:01:12.740
20026,2180,825,6,42750000,256500000,2023-10-09 09:01:12.740
20026,2180,825,6,42750000,256500000,2023-10-09 09:01:12.740
20032,2182,48944,1,113940000,113940000,2023-10-09 09:28:50.613
20032,2182,48944,1,113940000,113940000,2023-10-09 09:28:50.613
20032,2182,48944,1,113940000,113940000,2023-10-09 09:28:50.613
20032,2182,48944,1,113940000,113940000,2023-10-09 09:28:50.613
20038,2184,48944,2,10040000,20080000,2023-10-09 09:56:20.463
20038,2184,48944,2,10040000,20080000,2023-10-09 09:56:20.463
20041,2185,48944,2,10040000,20080000,2023-10-09 10:09:12.630
20041,2185,48944,2,10040000,20080000,2023-10-09 10:09:12.630
20043,2186,48944,2,10040000,20080000,2023-10-09 10:24:44.463
20043,2186,48944,2,10040000,20080000,2023-10-09 10:24:44.463
20047,2187,48882,5,229500000,1147500000,2023-10-09 10:50:42.303
20047,2187,48882,5,229500000,1147500000,2023-10-09 10:50:42.303
20049,2188,48944,2,10040000,20080000,2023-10-09 10:52:26.953
20049,2188,48944,2,10040000,20080000,2023-10-09 10:52:26.953
20052,2189,48944,2,10040000,20080000,2023-10-09 11:12:25.433
20052,2189,48944,2,10040000,20080000,2023-10-09 11:12:25.433
20057,2190,48944,2,10040000,20080000,2023-10-09 11:23:34.957
20057,2190,48944,2,10040000,20080000,2023-10-09 11:23:34.957
20059,2191,48954,1,345000000,345000000,2023-10-09 11:24:35.560
20059,2191,48954,1,345000000,345000000,2023-10-09 11:24:35.560
20060,2191,228,1,58000000,58000000,2023-10-09 11:24:35.560
20060,2191,228,1,58000000,58000000,2023-10-09 11:24:35.560
20061,2191,825,8,48000000,384000000,2023-10-09 11:24:35.560
20061,2191,825,8,48000000,384000000,2023-10-09 11:24:35.560
20063,2192,48955,1,270000000,270000000,2023-10-09 11:26:04.617
20063,2192,48955,1,270000000,270000000,2023-10-09 11:26:04.617
20064,2192,823,6,12000000,72000000,2023-10-09 11:26:04.617
20064,2192,823,6,12000000,72000000,2023-10-09 11:26:04.617
20065,2192,48956,1,80000000,80000000,2023-10-09 11:26:04.617
20065,2192,48956,1,80000000,80000000,2023-10-09 11:26:04.617
20202,2194,48944,1,28750000,28750000,2023-10-11 10:27:47.837
20202,2194,48944,1,28750000,28750000,2023-10-11 10:27:47.837
20209,2195,48944,1,28750000,28750000,2023-10-11 10:36:28.433
20209,2195,48944,1,28750000,28750000,2023-10-11 10:36:28.433
20213,2196,48944,1,28750000,28750000,2023-10-11 10:45:12.060
20213,2196,48944,1,28750000,28750000,2023-10-11 10:45:12.060
20215,2197,639,1,347600000,347600000,2023-10-11 11:27:38.643
20215,2197,639,1,347600000,347600000,2023-10-11 11:27:38.643
20215,2197,639,1,347600000,347600000,2023-10-11 11:27:38.643
20215,2197,639,1,347600000,347600000,2023-10-11 11:27:38.643
20216,2197,227,5,26800000,134000000,2023-10-11 11:27:38.643
20216,2197,227,5,26800000,134000000,2023-10-11 11:27:38.643
20216,2197,227,5,26800000,134000000,2023-10-11 11:27:38.643
20216,2197,227,5,26800000,134000000,2023-10-11 11:27:38.643
20218,2198,700,3,158000000,474000000,2023-10-11 11:29:50.007
20218,2198,700,3,158000000,474000000,2023-10-11 11:29:50.007
20222,2199,48944,1,185250000,185250000,2023-10-11 11:40:08.337
20222,2199,48944,1,185250000,185250000,2023-10-11 11:40:08.337
20225,2200,616,1,155000000,155000000,2023-10-11 12:09:30.140
20225,2200,616,1,155000000,155000000,2023-10-11 12:09:30.140
20226,2200,228,1,53000000,53000000,2023-10-11 12:09:30.140
20226,2200,228,1,53000000,53000000,2023-10-11 12:09:30.140
20227,2200,826,4,56000000,224000000,2023-10-11 12:09:30.140
20227,2200,826,4,56000000,224000000,2023-10-11 12:09:30.140
20268,2201,48934,1,8300000,8300000,2023-10-14 08:34:09.803
20268,2201,48934,1,8300000,8300000,2023-10-14 08:34:09.803
20271,2202,48935,2,8500000,17000000,2023-10-14 09:34:13.803
20271,2202,48935,2,8500000,17000000,2023-10-14 09:34:13.803
20273,2203,48935,1,6000000,6000000,2023-10-14 10:32:52.193
20273,2203,48935,1,6000000,6000000,2023-10-14 10:32:52.193
20275,2204,48933,1,4000000,4000000,2023-10-14 10:45:54.000
20275,2204,48933,1,4000000,4000000,2023-10-14 10:45:54.000
20277,2205,48884,3,255000000,765000000,2023-10-14 11:25:58.590
20277,2205,48884,3,255000000,765000000,2023-10-14 11:25:58.590
20279,2206,48935,1,8500000,8500000,2023-10-14 11:34:54.740
20279,2206,48935,1,8500000,8500000,2023-10-14 11:34:54.740
20292,2207,48935,1,8000000,8000000,2023-10-14 14:52:51.680
20292,2207,48935,1,8000000,8000000,2023-10-14 14:52:51.680
20297,2208,48935,1,8500000,8500000,2023-10-14 15:05:02.953
20297,2208,48935,1,8500000,8500000,2023-10-14 15:05:02.953
20311,2213,48937,1,35000000,35000000,2023-10-15 09:57:15.293
20311,2213,48937,1,35000000,35000000,2023-10-15 09:57:15.293
20323,2214,48935,1,30000000,30000000,2023-10-15 10:32:18.907
20323,2214,48935,1,30000000,30000000,2023-10-15 10:32:18.907
20331,2216,531,1,62000000,62000000,2023-10-15 10:53:16.980
20331,2216,531,1,62000000,62000000,2023-10-15 10:53:16.980
20334,2217,638,1,347600000,347600000,2023-10-15 10:54:57.033
20334,2217,638,1,347600000,347600000,2023-10-15 10:54:57.033
20334,2217,638,1,347600000,347600000,2023-10-15 10:54:57.033
20334,2217,638,1,347600000,347600000,2023-10-15 10:54:57.033
20335,2217,247,1,89800000,89800000,2023-10-15 10:54:57.033
20335,2217,247,1,89800000,89800000,2023-10-15 10:54:57.033
20335,2217,247,1,89800000,89800000,2023-10-15 10:54:57.033
20335,2217,247,1,89800000,89800000,2023-10-15 10:54:57.033
20358,2221,48901,24,690000000,16560000000,2023-10-15 12:03:11.783
20358,2221,48901,24,690000000,16560000000,2023-10-15 12:03:11.783
20359,2221,97,3,1555000000,4665000000,2023-10-15 12:03:11.783
20359,2221,97,3,1555000000,4665000000,2023-10-15 12:03:11.783
20360,2221,48,162,100000000,16200000000,2023-10-15 12:03:11.783
20360,2221,48,162,100000000,16200000000,2023-10-15 12:03:11.783
20363,2224,48891,1,55000000,55000000,2023-10-15 12:04:15.450
20363,2224,48891,1,55000000,55000000,2023-10-15 12:04:15.450
20375,2226,48934,1,8300000,8300000,2023-10-15 13:45:42.150
20375,2226,48934,1,8300000,8300000,2023-10-15 13:45:42.150
20390,2227,48935,1,6000000,6000000,2023-10-15 15:33:32.020
20390,2227,48935,1,6000000,6000000,2023-10-15 15:33:32.020
20395,2228,48935,1,5500000,5500000,2023-10-16 10:01:01.123
20395,2228,48935,1,5500000,5500000,2023-10-16 10:01:01.123
20397,2229,48935,1,15500000,15500000,2023-10-16 10:50:41.693
20397,2229,48935,1,15500000,15500000,2023-10-16 10:50:41.693
20400,2230,48935,1,8500000,8500000,2023-10-16 11:09:28.107
20400,2230,48935,1,8500000,8500000,2023-10-16 11:09:28.107
20410,2231,9714,2,15000000,30000000,2023-10-16 13:08:55.297
20410,2231,9714,2,15000000,30000000,2023-10-16 13:08:55.297
20410,2231,9714,2,15000000,30000000,2023-10-16 13:08:55.297
20411,2236,22545,1,100000000,100000000,2023-10-16 14:34:20.010
20411,2236,22545,1,100000000,100000000,2023-10-16 14:34:20.010
20413,2237,48901,2,690000000,1380000000,2023-10-16 15:22:39.997
20413,2237,48901,2,690000000,1380000000,2023-10-16 15:22:39.997
20414,2237,48,12,100000000,1200000000,2023-10-16 15:22:39.997
20414,2237,48,12,100000000,1200000000,2023-10-16 15:22:39.997
20423,2238,22546,57,5350000,304950000,2023-10-16 15:25:21.480
20423,2238,22546,57,5350000,304950000,2023-10-16 15:25:21.480
20440,2239,48944,2,28067000,56134000,2023-10-17 08:53:21.013
20440,2239,48944,2,28067000,56134000,2023-10-17 08:53:21.013
20477,2242,48935,1,18000000,18000000,2023-10-17 12:16:58.277
20477,2242,48935,1,18000000,18000000,2023-10-17 12:16:58.277
20479,2243,48935,1,5000000,5000000,2023-10-17 13:09:11.653
20479,2243,48935,1,5000000,5000000,2023-10-17 13:09:11.653
20492,2244,48935,1,5000000,5000000,2023-10-17 14:11:42.873
20492,2244,48935,1,5000000,5000000,2023-10-17 14:11:42.873
20498,2245,48935,1,6000000,6000000,2023-10-17 15:11:03.823
20498,2245,48935,1,6000000,6000000,2023-10-17 15:11:03.823
20502,2246,48929,1,75000000,75000000,2023-10-18 09:17:40.613
20502,2246,48929,1,75000000,75000000,2023-10-18 09:17:40.613
20502,2246,48929,1,75000000,75000000,2023-10-18 09:17:40.613
20505,2247,48929,1,120000000,120000000,2023-10-18 09:39:56.693
20505,2247,48929,1,120000000,120000000,2023-10-18 09:39:56.693
20508,2249,674,2,1192000000,2384000000,2023-10-18 10:10:20.760
20508,2249,674,2,1192000000,2384000000,2023-10-18 10:10:20.760
20509,2249,254,2,240000000,480000000,2023-10-18 10:10:20.760
20509,2249,254,2,240000000,480000000,2023-10-18 10:10:20.760
20511,2250,609,3,136400000,409200000,2023-10-18 10:11:45.003
20511,2250,609,3,136400000,409200000,2023-10-18 10:11:45.003
20513,2251,604,2,114400000,228800000,2023-10-18 10:12:34.067
20513,2251,604,2,114400000,228800000,2023-10-18 10:12:34.067
20514,2251,823,6,10500000,63000000,2023-10-18 10:12:34.067
20514,2251,823,6,10500000,63000000,2023-10-18 10:12:34.067
20516,2252,639,1,347600000,347600000,2023-10-18 10:13:16.407
20516,2252,639,1,347600000,347600000,2023-10-18 10:13:16.407
20516,2252,639,1,347600000,347600000,2023-10-18 10:13:16.407
20518,2253,48929,1,90000000,90000000,2023-10-18 10:15:20.677
20518,2253,48929,1,90000000,90000000,2023-10-18 10:15:20.677
20519,2253,823,16,9500000,152000000,2023-10-18 10:15:20.677
20519,2253,823,16,9500000,152000000,2023-10-18 10:15:20.677
20556,2254,48929,1,55000000,55000000,2023-10-18 12:24:23.390
20556,2254,48929,1,55000000,55000000,2023-10-18 12:24:23.390
20573,2255,823,4,10500000,42000000,2023-10-19 12:05:44.320
20573,2255,823,4,10500000,42000000,2023-10-19 12:05:44.320
20575,2256,825,2,45000000,90000000,2023-10-19 12:08:03.783
20575,2256,825,2,45000000,90000000,2023-10-19 12:08:03.783
20575,2256,825,2,45000000,90000000,2023-10-19 12:08:03.783
20576,2256,823,1,11500000,11500000,2023-10-19 12:08:03.783
20576,2256,823,1,11500000,11500000,2023-10-19 12:08:03.783
20576,2256,823,1,11500000,11500000,2023-10-19 12:08:03.783
20578,2257,612,1,155250000,155250000,2023-10-19 12:09:19.633
20578,2257,612,1,155250000,155250000,2023-10-19 12:09:19.633
20580,2258,48929,1,30000000,30000000,2023-10-19 13:15:11.657
20580,2258,48929,1,30000000,30000000,2023-10-19 13:15:11.657
20582,2259,48929,1,34000000,34000000,2023-10-19 13:27:31.430
20582,2259,48929,1,34000000,34000000,2023-10-19 13:27:31.430
20584,2260,48935,1,56000000,56000000,2023-10-19 13:50:00.950
20584,2260,48935,1,56000000,56000000,2023-10-19 13:50:00.950
20633,2261,674,1,1080000000,1080000000,2023-10-21 09:59:36.407
20633,2261,674,1,1080000000,1080000000,2023-10-21 09:59:36.407
20634,2261,716,2,338000000,676000000,2023-10-21 09:59:36.407
20634,2261,716,2,338000000,676000000,2023-10-21 09:59:36.407
20658,2263,823,8,11500000,92000000,2023-10-21 10:44:31.100
20658,2263,823,8,11500000,92000000,2023-10-21 10:44:31.100
20658,2263,823,8,11500000,92000000,2023-10-21 10:44:31.100
20658,2263,823,8,11500000,92000000,2023-10-21 10:44:31.100
20746,2264,823,100,11500000,1150000000,2023-10-21 14:33:21.100
20746,2264,823,100,11500000,1150000000,2023-10-21 14:33:21.100
20831,2265,823,3,10500000,31500000,2023-10-22 16:21:52.017
20831,2265,823,3,10500000,31500000,2023-10-22 16:21:52.017
20837,2266,48935,1,9500000,9500000,2023-10-23 09:14:35.237
20837,2266,48935,1,9500000,9500000,2023-10-23 09:14:35.237
20852,2267,48935,1,8500000,8500000,2023-10-23 09:41:54.933
20852,2267,48935,1,8500000,8500000,2023-10-23 09:41:54.933
20860,2268,48929,1,30000000,30000000,2023-10-23 10:20:49.750
20860,2268,48929,1,30000000,30000000,2023-10-23 10:20:49.750
20864,2269,48935,1,8500000,8500000,2023-10-23 11:10:40.333
20864,2269,48935,1,8500000,8500000,2023-10-23 11:10:40.333
20866,2270,48929,1,75000000,75000000,2023-10-23 11:40:35.480
20866,2270,48929,1,75000000,75000000,2023-10-23 11:40:35.480
20868,2271,48929,1,143000000,143000000,2023-10-23 12:02:39.050
20868,2271,48929,1,143000000,143000000,2023-10-23 12:02:39.050
20868,2271,48929,1,143000000,143000000,2023-10-23 12:02:39.050
20870,2272,48929,1,78000000,78000000,2023-10-23 12:16:29.900
20870,2272,48929,1,78000000,78000000,2023-10-23 12:16:29.900
20874,2273,48929,1,25000000,25000000,2023-10-23 13:22:04.420
20874,2273,48929,1,25000000,25000000,2023-10-23 13:22:04.420
20874,2273,48929,1,25000000,25000000,2023-10-23 13:22:04.420
20876,2274,10710,414,500000,207000000,2023-10-23 13:38:09.820
20876,2274,10710,414,500000,207000000,2023-10-23 13:38:09.820
20877,2274,10712,30,500000,15000000,2023-10-23 13:38:09.820
20877,2274,10712,30,500000,15000000,2023-10-23 13:38:09.820
20878,2274,48963,193,3512900,677989700,2023-10-23 13:38:09.820
20878,2274,48963,193,3512900,677989700,2023-10-23 13:38:09.820
