InvoiceID,Number,Date,CustomerRef,BrokerRef,Creator,PayerType,InvoicePrice,InvoiceAdditionAmount,InvoiceReductionAmount,InvoiceNetPrice,InvoiceStauts,CreationDate,SalesArea,RegionalDivision,SalesAreaNumber,RegionalDivisionNumber,InvoiceStatusNumber
2982,12076,2024-02-19,21886,1,8965,1,67500000,6075000,0,73575000,Registred by Accounting,2024-02-19 17:16:36.483,خدمات پس از فروش,تهران,1,29,1
2983,27335,2024-02-20,18806,4,8974,1,4379000000,394110000,0,4773110000,Registred by Accounting,2024-02-20 08:19:20.443,تک فروشی,تهران,0,29,1
2984,27336,2024-02-20,18806,4,8974,1,194500000,17505000,0,212005000,Registred by Accounting,2024-02-20 08:22:42.597,تک فروشی,تهران,0,29,1
2985,27337,2024-02-20,93739,1,8959,1,2784000000,250560000,0,3034560000,Registred by Accounting,2024-02-20 09:31:21.073,تک فروشی,تهران,0,29,1
2986,27338,2024-02-20,15437,1,8959,1,763400000,68706000,0,832106000,Registred by Accounting,2024-02-20 09:32:57.847,نمایندگان,یزد,3,93,1
2987,27339,2024-02-20,21854,1,8959,1,31000000,2790000,0,33790000,Registred by Accounting,2024-02-20 09:34:14.540,نمایندگان,شهر کرد,3,51,1
2988,27340,2024-02-20,16978,1,8959,1,54600000,4914000,0,59514000,Registred by Accounting,2024-02-20 09:35:18.253,نمایندگان,اصفهان,3,11,1
2989,27341,2024-02-20,16978,1,8959,1,347600000,31284000,0,378884000,Registred by Accounting,2024-02-20 09:36:49.837,نمایندگان,اصفهان,3,11,1
2990,12077,2024-02-20,384,1,8965,1,8500000,765000,0,9265000,Registred by Accounting,2024-02-20 09:49:31.543,خدمات پس از فروش,تهران,1,29,1
2991,27342,2024-02-20,93537,4,8974,1,4800000000,432000000,0,5232000000,Registred by Accounting,2024-02-20 11:58:29.040,تک فروشی,شیراز,0,56,1
2992,12078,2024-02-20,93772,13,8965,1,105000000,9450000,0,114450000,Registred by Accounting,2024-02-20 13:58:28.847,خدمات پس از فروش,تهران,1,29,1
2993,12079,2024-02-20,93888,13,8965,1,23000000,2070000,0,25070000,Registred by Accounting,2024-02-20 14:49:48.773,خدمات پس از فروش,همدان,1,82,1
2994,27343,2024-02-21,18806,4,8974,1,62000000,5580000,0,67580000,Registred by Accounting,2024-02-21 08:16:36.853,تک فروشی,تهران,0,29,1
2995,12080,2024-02-21,13117,13,8965,3,48000000,4320000,0,52320000,Registred by Accounting,2024-02-21 10:14:00.537,خدمات پس از فروش,یاسوج,1,92,1
2997,12081,2024-02-21,13117,13,8965,3,38000000,3420000,0,41420000,Registred by Accounting,2024-02-21 10:50:04.310,خدمات پس از فروش,یاسوج,1,92,1
2998,12082,2024-02-21,13117,13,8965,3,310000000,27900000,0,337900000,Registred by Accounting,2024-02-21 11:00:45.837,خدمات پس از فروش,یاسوج,1,92,1
2999,12083,2024-02-21,15978,1,8965,1,113940000,10254600,0,124194600,Registred by Accounting,2024-02-21 11:14:34.763,خدمات پس از فروش,تهران,1,29,1
3000,12084,2024-02-21,93606,13,8965,1,30000000,2700000,0,32700000,Registred by Accounting,2024-02-21 11:42:43.137,خدمات پس از فروش,یزد,1,93,1
3001,12085,2024-02-21,14277,1,8965,1,30000000,2700000,0,32700000,Registred by Accounting,2024-02-21 11:48:09.920,خدمات پس از فروش,سمنان,1,46,1
3002,12086,2024-02-21,16125,1,8965,1,18000000,1620000,0,19620000,Registred by Accounting,2024-02-21 11:54:02.303,خدمات پس از فروش,سنندج,1,47,1
3003,12087,2024-02-21,23719,13,8965,1,70000000,6300000,0,76300000,Registred by Accounting,2024-02-21 11:59:32.930,خدمات پس از فروش,تهران,1,29,1
3004,12088,2024-02-21,93885,13,8965,1,100000000,9000000,0,109000000,Registred by Accounting,2024-02-21 12:39:27.390,خدمات پس از فروش,صایین قلعه,1,57,1
3005,12089,2024-02-21,93890,13,8965,1,45000000,4050000,0,49050000,Registred by Accounting,2024-02-21 12:56:02.977,خدمات پس از فروش,تهران,1,29,1
3006,12090,2024-02-21,14277,1,8965,1,19000000,1710000,0,20710000,Registred by Accounting,2024-02-21 13:25:26.530,خدمات پس از فروش,سمنان,1,46,1
3007,12091,2024-02-21,3,1,8965,1,20000000,1800000,0,21800000,Registred by Accounting,2024-02-21 13:34:54.340,خدمات پس از فروش,مشهد,1,77,1
3008,12092,2024-02-21,21715,1,8965,1,31720000,2854800,0,34574800,Registred by Accounting,2024-02-21 14:42:01.943,خدمات پس از فروش,تهران,1,29,1
3009,12093,2024-02-21,20856,3,8965,1,65000000,5850000,0,70850000,Registred by Accounting,2024-02-21 14:57:24.487,خدمات پس از فروش,تهران,1,29,1
3010,12094,2024-02-21,16483,4,8965,1,97240000,8751600,0,105991600,Registred by Accounting,2024-02-21 15:54:29.447,خدمات پس از فروش,تهران,1,29,1
3011,12095,2024-02-21,17764,1,8965,1,6760000,608400,0,7368400,Registred by Accounting,2024-02-21 16:14:48.117,خدمات پس از فروش,اصفهان,1,11,1
3012,12096,2024-02-22,17860,4,8965,1,28750000,2587500,0,31337500,Registred by Accounting,2024-02-22 08:50:21.093,خدمات پس از فروش,تهران,1,29,1
3013,12097,2024-02-22,22028,1,8965,1,50700000,4563000,0,55263000,Registred by Accounting,2024-02-22 09:01:45.637,خدمات پس از فروش,تهران,1,29,1
3015,27344,2024-02-22,13120,1,8959,3,612605000,19134450,400000000,231739450,Registred by Accounting,2024-02-22 12:20:36.627,مناقصه ای,اصفهان,2,11,1
3021,27345,2024-02-21,399,12,9002,1,72276300000,6504867000,0,78781167000,Registred by Accounting,2024-02-24 10:22:05.400,مناقصه ای,تهران,2,29,1
3023,27346,2024-02-21,399,12,9002,1,41197500000,3707775000,0,44905275000,Registred by Accounting,2024-02-24 10:25:39.603,مناقصه ای,تهران,2,29,1
3026,27347,2024-02-21,399,12,9002,1,1658209401,149238846,0,1807448247,Registred by Accounting,2024-02-24 10:42:24.573,مناقصه ای,تهران,2,29,1
3029,27348,2024-02-21,399,12,9002,1,14569290000,1311236100,0,15880526100,Registred by Accounting,2024-02-24 11:25:17.877,مناقصه ای,تهران,2,29,1
3033,27349,2024-02-21,399,12,9002,1,27251325000,2452619250,0,29703944250,Registred by Accounting,2024-02-24 11:32:16.023,مناقصه ای,تهران,2,29,1
3034,27350,2024-02-21,399,12,9002,1,591915825000,53272424250,0,645188249250,Registred by Accounting,2024-02-24 11:32:55.180,مناقصه ای,تهران,2,29,1
3035,27354,2024-02-24,93876,1,8959,1,1149500000,103455000,0,1252955000,Registred by Accounting,2024-02-24 11:52:21.913,تک فروشی,خوزستان,0,34,1
3036,27351,2024-02-21,399,12,9002,1,295162725000,26564645250,0,321727370250,Registred by Accounting,2024-02-24 13:34:16.983,مناقصه ای,تهران,2,29,1
3037,27352,2024-02-21,399,12,9002,1,134077809440,12067002850,0,146144812290,Registred by Accounting,2024-02-24 13:37:25.790,مناقصه ای,تهران,2,29,1
3038,12098,2024-02-24,21007,12,8965,1,8500000,765000,0,9265000,Registred by Accounting,2024-02-24 15:57:47.920,خدمات پس از فروش,تهران,1,29,1
3039,12099,2024-02-24,17886,13,8965,3,89000000,8010000,0,97010000,Registred by Accounting,2024-02-24 16:15:15.120,خدمات پس از فروش,تهران,1,29,1
3040,27355,2024-02-26,93483,4,8974,1,1216000000,109440000,0,1325440000,Registred by Accounting,2024-02-26 08:50:41.663,تک فروشی,تهران,0,29,1
3042,27356,2024-02-26,20636,4,8974,1,850000000,76500000,0,926500000,Registred by Accounting,2024-02-26 11:34:56.473,نمایندگان,تهران,3,29,1
3044,12100,2024-02-26,18720,1,8965,1,45630000,4106700,0,49736700,Registred by Accounting,2024-02-26 12:40:16.040,خدمات پس از فروش,تهران,1,29,1
3046,12101,2024-02-26,16547,12,8965,1,75000000,6750000,0,81750000,Registred by Accounting,2024-02-26 15:35:43.843,خدمات پس از فروش,تهران,1,29,1
3047,27357,2024-02-26,93424,8,9002,1,532500000,47925000,0,580425000,Registred by Accounting,2024-02-26 16:27:29.020,تک فروشی,تهران,0,29,1
3048,27358,2024-02-27,22140,12,9012,1,530000000,47700000,0,577700000,Registred by Accounting,2024-02-27 10:28:06.463,تک فروشی,تهران,0,29,1
3049,12102,2024-02-27,13231,4,8965,1,7000000,630000,0,7630000,Registred by Accounting,2024-02-27 10:34:38.943,خدمات پس از فروش,استان تهران,1,7,1
3052,12103,2024-02-27,13372,1,8965,1,64116000,5770440,0,69886440,Registred by Accounting,2024-02-27 11:33:19.167,خدمات پس از فروش,تهران,1,29,1
3053,12104,2024-02-27,17860,4,8965,1,203125000,18281250,0,221406250,Registred by Accounting,2024-02-27 11:53:42.537,خدمات پس از فروش,تهران,1,29,1
3055,12105,2024-02-27,384,1,8965,1,28500000,2565000,0,31065000,Registred by Accounting,2024-02-27 15:41:25.027,خدمات پس از فروش,تهران,1,29,1
3056,27360,2024-02-28,93753,1,8959,1,92000000,8280000,0,100280000,Registred by Accounting,2024-02-28 09:48:34.540,تک فروشی,تهران,0,29,1
3057,27361,2024-02-28,93765,1,8959,1,478000000,43020000,0,521020000,Registred by Accounting,2024-02-28 09:49:40.430,تک فروشی,خوزستان,0,34,1
3058,27362,2024-02-28,384,1,8959,1,45000000,4050000,0,49050000,Registred by Accounting,2024-02-28 09:50:36.980,تک فروشی,تهران,0,29,1
3059,27363,2024-02-28,16817,1,8959,1,347600000,31284000,0,378884000,Registred by Accounting,2024-02-28 09:51:27.487,نمایندگان,مشهد,3,77,1
3060,27365,2024-02-28,22125,1,8959,1,25500000,2295000,0,27795000,Registred by Accounting,2024-02-28 09:52:28.250,تک فروشی,مشهد,0,77,1
3061,27359,2024-02-27,21854,1,8959,1,183000000,16470000,0,199470000,Registred by Accounting,2024-02-28 10:34:18.133,نمایندگان,شهر کرد,3,51,1
3064,27364,2024-02-28,22825,12,9012,1,167000000,15030000,0,182030000,Registred by Accounting,2024-02-28 11:33:38.137,تک فروشی,تهران,0,29,1
3066,12106,2024-02-28,16039,4,8965,1,10000000,900000,0,10900000,Registred by Accounting,2024-02-28 15:40:04.563,خدمات پس از فروش,تهران,1,29,1
3067,12107,2024-02-28,21900,4,8965,1,150000000,13500000,0,163500000,Registred by Accounting,2024-02-28 16:10:55.633,خدمات پس از فروش,تهران,1,29,1
3068,12108,2024-02-28,13655,13,8965,1,30000000,2700000,0,32700000,Registred by Accounting,2024-02-28 16:25:38.783,خدمات پس از فروش,تهران,1,29,1
3069,12109,2024-02-28,16828,13,8965,1,49500000,4455000,0,53955000,Registred by Accounting,2024-02-28 16:46:06.630,خدمات پس از فروش,تهران,1,29,1
3070,12110,2024-02-28,22803,1,8965,1,70000000,6300000,0,76300000,Registred by Accounting,2024-02-28 17:12:21.793,خدمات پس از فروش,تهران,1,29,1
3071,12111,2024-02-28,474,1,8965,3,50000000,4500000,0,54500000,Registred by Accounting,2024-02-28 17:25:03.867,خدمات پس از فروش,تهران,1,29,1
3072,27366,2024-02-29,636,8,8947,1,327339470,29460552,0,356800022,Registred by Accounting,2024-02-29 11:10:50.520,تک فروشی,تهران,0,29,1
3073,27367,2024-02-29,20636,1,8959,1,11025000000,992250000,0,12017250000,Registred by Accounting,2024-02-29 12:01:51.043,نمایندگان,تهران,3,29,1
3076,12112,2024-03-02,20151,13,8965,1,129000000,11610000,0,140610000,Registred by Accounting,2024-03-02 09:41:42.057,خدمات پس از فروش,تهران,1,29,1
3077,12113,2024-03-02,20151,13,8965,1,422975022,38067752,0,461042774,Registred by Accounting,2024-03-02 11:16:22.527,خدمات پس از فروش,تهران,1,29,1
3078,12114,2024-03-02,21715,1,8965,1,43000000,3870000,0,46870000,Registred by Accounting,2024-03-02 11:50:18.520,خدمات پس از فروش,تهران,1,29,1
3079,12115,2024-03-02,21715,1,8965,1,43000000,3870000,0,46870000,Registred by Accounting,2024-03-02 12:03:31.257,خدمات پس از فروش,تهران,1,29,1
3080,12116,2024-03-02,21715,1,8965,1,43000000,3870000,0,46870000,Registred by Accounting,2024-03-02 12:31:04.847,خدمات پس از فروش,تهران,1,29,1
3081,12117,2024-03-02,21715,1,8965,1,43000000,3870000,0,46870000,Registred by Accounting,2024-03-02 12:55:44.827,خدمات پس از فروش,تهران,1,29,1
3082,12118,2024-03-02,20371,4,8965,1,78784632,7090617,0,85875249,Registred by Accounting,2024-03-02 14:16:46.557,خدمات پس از فروش,تهران,1,29,1
3083,12119,2024-03-02,21112,12,8965,1,90000000,8100000,0,98100000,Registred by Accounting,2024-03-02 15:06:10.340,خدمات پس از فروش,تهران,1,29,1
3086,12120,2024-03-02,21112,12,8965,1,100000000,9000000,0,109000000,Registred by Accounting,2024-03-02 15:13:48.007,خدمات پس از فروش,تهران,1,29,1
3087,12121,2024-03-02,93433,13,8965,1,363500000,32715000,0,396215000,Registred by Accounting,2024-03-02 15:27:16.293,خدمات پس از فروش,تهران,1,29,1
3088,27368,2024-03-02,93845,4,8974,1,287000000,25830000,0,312830000,Registred by Accounting,2024-03-02 16:51:02.827,تک فروشی,بوشهر,0,24,1
3089,12122,2024-03-02,93901,13,8965,3,60000000,5400000,0,65400000,Registred by Accounting,2024-03-02 16:19:48.937,خدمات پس از فروش,تهران,1,29,1
3090,27369,2024-03-02,21854,1,8959,1,511200000,46008000,0,557208000,Registred by Accounting,2024-03-02 16:29:07.177,نمایندگان,شهر کرد,3,51,1
3091,27370,2024-03-02,15694,1,8959,1,40600000,3654000,0,44254000,Registred by Accounting,2024-03-02 16:34:08.070,نمایندگان,علی آباد کتول,3,59,1
3092,12123,2024-03-03,20569,1,8965,1,315250000,28372500,0,343622500,Registred by Accounting,2024-03-03 10:11:37.503,خدمات پس از فروش,تهران,1,29,1
3095,12124,2024-03-03,474,1,8965,3,44000000,3960000,0,47960000,Registred by Accounting,2024-03-03 12:41:40.760,خدمات پس از فروش,تهران,1,29,1
3096,12125,2024-03-03,17860,4,8965,1,1310000000,117900000,0,1427900000,Registred by Accounting,2024-03-03 13:35:52.383,خدمات پس از فروش,تهران,1,29,1
3099,12126,2024-03-03,17860,4,8965,1,55000000,4950000,0,59950000,Registred by Accounting,2024-03-03 14:08:53.803,خدمات پس از فروش,تهران,1,29,1
3100,12127,2024-03-03,17860,4,8965,1,30000000,2700000,0,32700000,Registred by Accounting,2024-03-03 14:12:00.447,خدمات پس از فروش,تهران,1,29,1
3101,12128,2024-03-03,16039,4,8965,1,10000000,900000,0,10900000,Registred by Accounting,2024-03-03 14:26:04.737,خدمات پس از فروش,تهران,1,29,1
3102,27373,2024-03-03,19308,1,8959,1,1864000000,167760000,0,2031760000,Registred by Accounting,2024-03-03 14:42:09.860,تک فروشی,بهبهان,0,23,1
3103,12129,2024-03-03,18943,1,8965,1,7000000,630000,0,7630000,Registred by Accounting,2024-03-03 15:01:48.593,خدمات پس از فروش,استان کرمان,1,9,1
3104,12130,2024-03-04,93882,13,8965,1,2290000,206100,0,2496100,Registred by Accounting,2024-03-04 08:38:13.067,خدمات پس از فروش,تهران,1,29,1
3105,27374,2024-03-04,93631,1,8959,1,1341000000,120690000,0,1461690000,Registred by Accounting,2024-03-04 08:52:14.867,تک فروشی,تبریز,0,27,1
3107,12132,2024-03-04,17886,13,8965,3,200000000,18000000,0,218000000,Registred by Accounting,2024-03-04 09:08:06.947,خدمات پس از فروش,تهران,1,29,1
3108,12133,2024-03-04,19516,1,8965,1,35000000,3150000,0,38150000,Registred by Accounting,2024-03-04 09:23:41.117,خدمات پس از فروش,کرج,1,85,1
3109,12134,2024-03-04,20151,13,8965,1,88000000,7920000,0,95920000,Registred by Accounting,2024-03-04 09:42:31.397,خدمات پس از فروش,تهران,1,29,1
3110,12135,2024-03-04,18928,1,8965,1,5400000000,486000000,0,5886000000,Registred by Accounting,2024-03-04 09:56:25.977,خدمات پس از فروش,تهران,1,29,1
3111,12136,2024-03-04,93886,4,8965,1,8500000,765000,0,9265000,Registred by Accounting,2024-03-04 10:20:12.970,خدمات پس از فروش,تهران,1,29,1
3112,12137,2024-03-04,567,13,8965,1,56000000,5040000,0,61040000,Registred by Accounting,2024-03-04 10:41:18.470,خدمات پس از فروش,تهران,1,29,1
3113,12138,2024-03-04,13832,4,8965,1,180000000,16200000,0,196200000,Registred by Accounting,2024-03-04 11:05:29.937,خدمات پس از فروش,تهران,1,29,1
3114,12139,2024-03-04,20569,1,8965,1,21000000,1890000,0,22890000,Registred by Accounting,2024-03-04 11:34:29.740,خدمات پس از فروش,تهران,1,29,1
3115,12140,2024-03-04,14459,13,8965,1,50000000,4500000,0,54500000,Registred by Accounting,2024-03-04 11:46:59.397,خدمات پس از فروش,تهران,1,29,1
3116,12141,2024-03-04,14277,1,8965,1,37000000,3330000,0,40330000,Registred by Accounting,2024-03-04 11:52:05.147,خدمات پس از فروش,سمنان,1,46,1
3118,12143,2024-03-04,18928,1,8965,1,787500000,70875000,0,858375000,Registred by Accounting,2024-03-04 12:33:04.083,خدمات پس از فروش,تهران,1,29,1
3121,12144,2024-03-04,18928,1,8965,1,135000000,12150000,0,147150000,Registred by Accounting,2024-03-04 13:06:19.580,خدمات پس از فروش,تهران,1,29,1
3122,12145,2024-03-04,19340,1,8965,1,13500000,1215000,0,14715000,Registred by Accounting,2024-03-04 13:53:09.173,خدمات پس از فروش,کرج,1,85,1
3123,27375,2024-03-04,20397,1,8959,1,874800000,78732000,0,953532000,Registred by Accounting,2024-03-04 15:20:44.280,نمایندگان,یاسوج,3,92,1
3124,27376,2024-03-04,16978,1,8959,1,436400000,39276000,0,475676000,Registred by Accounting,2024-03-04 15:22:14.603,نمایندگان,اصفهان,3,11,1
3125,27377,2024-03-04,20770,1,8959,1,510000000,45900000,0,555900000,Registred by Accounting,2024-03-04 15:25:02.290,تک فروشی,تهران,0,29,1
3126,27378,2024-03-04,22075,1,8959,1,1910900000,171981000,0,2082881000,Registred by Accounting,2024-03-04 15:26:02.210,نمایندگان,اراک,3,2,1
3127,27379,2024-03-04,20636,1,8959,1,22731200000,2045808000,0,24777008000,Registred by Accounting,2024-03-05 10:12:11.733,نمایندگان,تهران,3,29,1
3130,27380,2024-03-05,23015,12,9012,1,112000000,10080000,0,122080000,Registred by Accounting,2024-03-05 16:01:29.393,تک فروشی,تهران,0,29,1
3131,27381,2024-03-05,93899,12,9012,1,2390000000,215100000,0,2605100000,Registred by Accounting,2024-03-05 16:03:07.923,تک فروشی,تهران,0,29,1
3132,27382,2024-03-05,93874,4,8974,1,419300000,37737000,0,457037000,Registred by Accounting,2024-03-05 16:52:56.347,تک فروشی,تهران,0,29,1
3133,12146,2024-03-06,15978,1,8965,1,35000000,3150000,0,38150000,Registred by Accounting,2024-03-06 08:59:50.833,خدمات پس از فروش,تهران,1,29,1
3134,12147,2024-03-06,14306,1,8965,3,35000000,3150000,0,38150000,Registred by Accounting,2024-03-06 09:17:32.230,خدمات پس از فروش,گرگان,1,90,1
3135,12148,2024-03-06,21886,1,8965,1,20000000,1800000,0,21800000,Registred by Accounting,2024-03-06 09:24:22.000,خدمات پس از فروش,تهران,1,29,1
3136,12149,2024-03-06,21886,1,8965,1,82000000,7380000,0,89380000,Registred by Accounting,2024-03-06 09:31:56.323,خدمات پس از فروش,تهران,1,29,1
3137,12150,2024-03-06,21886,1,8965,1,73000000,6570000,0,79570000,Registred by Accounting,2024-03-06 09:42:18.257,خدمات پس از فروش,تهران,1,29,1
3138,12151,2024-03-06,16856,1,8965,1,12000000,1080000,0,13080000,Registred by Accounting,2024-03-06 09:54:53.243,خدمات پس از فروش,شیراز,1,56,1
3139,12152,2024-03-06,93433,13,8965,1,58000000,5220000,0,63220000,Registred by Accounting,2024-03-06 10:02:05.570,خدمات پس از فروش,تهران,1,29,1
3141,12153,2024-03-06,13231,4,8965,1,8500000,765000,0,9265000,Registred by Accounting,2024-03-06 10:09:52.807,خدمات پس از فروش,استان تهران,1,7,1
3142,27384,2024-03-06,93760,12,9012,1,14050000000,1264500000,0,15314500000,Registred by Accounting,2024-03-06 10:16:30.657,تک فروشی,تهران,0,29,1
3143,12154,2024-03-06,14277,1,8965,1,65000000,5850000,0,70850000,Registred by Accounting,2024-03-06 10:15:02.987,خدمات پس از فروش,سمنان,1,46,1
3144,12155,2024-03-06,21343,1,8965,1,34500000,3105000,0,37605000,Registred by Accounting,2024-03-06 10:31:06.760,خدمات پس از فروش,تهران,1,29,1
3145,12156,2024-03-06,93817,13,8965,1,35000000,3150000,0,38150000,Registred by Accounting,2024-03-06 10:58:20.670,خدمات پس از فروش,گرگان,1,90,1
3146,12157,2024-03-06,21700,4,8965,1,25000000,2250000,0,27250000,Registred by Accounting,2024-03-06 11:25:54.047,خدمات پس از فروش,تهران,1,29,1
3147,12158,2024-03-06,93908,13,8965,1,18000000,1620000,0,19620000,Registred by Accounting,2024-03-06 12:26:24.820,خدمات پس از فروش,تهران,1,29,1
3148,12159,2024-03-06,93909,13,8965,3,67000000,6030000,0,73030000,Registred by Accounting,2024-03-06 13:25:58.933,خدمات پس از فروش,استان اردبیل,1,5,1
3149,12160,2024-03-06,93909,13,8965,3,79000000,7110000,0,86110000,Registred by Accounting,2024-03-06 13:32:29.373,خدمات پس از فروش,استان اردبیل,1,5,1
3150,27383,2024-03-06,18943,1,8959,1,277000000,24930000,0,301930000,Registred by Accounting,2024-03-06 13:34:03.997,تک فروشی,استان کرمان,0,9,1
3151,12161,2024-03-06,566,13,8965,1,6500000,585000,0,7085000,Registred by Accounting,2024-03-06 13:46:02.293,خدمات پس از فروش,اندیمشک,1,12,1
3153,27385,2024-03-06,93760,12,9012,1,150000000,13500000,0,163500000,Registred by Accounting,2024-03-06 15:54:40.827,تک فروشی,تهران,0,29,1
3154,27386,2024-03-06,14449,1,8959,1,1633400000,147006000,0,1780406000,Registred by Accounting,2024-03-06 16:04:57.607,نمایندگان,کرمان,3,87,1
3155,27387,2024-03-06,13029,1,8959,1,308600000,27774000,0,336374000,Registred by Accounting,2024-03-06 16:12:57.997,نمایندگان,اصفهان,3,11,1
3156,27388,2024-03-06,16817,1,8959,1,117000000,10530000,0,127530000,Registred by Accounting,2024-03-06 16:14:15.337,نمایندگان,مشهد,3,77,1
3158,27389,2024-03-06,14449,1,8959,1,90200000,8118000,0,98318000,Registred by Accounting,2024-03-06 16:16:03.723,نمایندگان,کرمان,3,87,1
3159,27390,2024-03-06,14277,1,8959,1,208400000,18756000,0,227156000,Registred by Accounting,2024-03-06 16:17:52.703,نمایندگان,سمنان,3,46,1
3160,27391,2024-03-06,23138,1,8959,1,270000000,24300000,0,294300000,Registred by Accounting,2024-03-06 16:18:40.923,تک فروشی,تهران,0,29,1
3161,27392,2024-03-06,14449,1,8959,1,422500000,38025000,0,460525000,Registred by Accounting,2024-03-06 16:20:23.820,نمایندگان,کرمان,3,87,1
3162,12162,2024-03-07,20569,1,8965,1,45000000,4050000,0,49050000,Registred by Accounting,2024-03-07 08:30:40.730,خدمات پس از فروش,تهران,1,29,1
3163,12163,2024-03-07,20569,1,8965,1,32000000,2880000,0,34880000,Registred by Accounting,2024-03-07 08:34:12.037,خدمات پس از فروش,تهران,1,29,1
3164,12164,2024-03-07,20151,13,8965,1,20000000,1800000,0,21800000,Registred by Accounting,2024-03-07 08:44:28.300,خدمات پس از فروش,تهران,1,29,1
3165,12165,2024-03-07,18866,1,8965,1,25000000,2250000,0,27250000,Registred by Accounting,2024-03-07 09:00:10.427,خدمات پس از فروش,تهران,1,29,1
3166,27393,2024-03-07,21740,12,9012,1,155000000,13950000,0,168950000,Registred by Accounting,2024-03-07 09:09:31.080,تک فروشی,شمیرانات,0,49,1
3167,12166,2024-03-07,18866,1,8965,1,366000000,32940000,0,398940000,Registred by Accounting,2024-03-07 09:14:53.310,خدمات پس از فروش,تهران,1,29,1
3169,12167,2024-03-07,21822,13,8965,1,14000000,1260000,0,15260000,Registred by Accounting,2024-03-07 10:31:44.933,خدمات پس از فروش,تهران,1,29,1
3170,27394,2024-03-07,16856,1,8959,1,395800000,35622000,0,431422000,Registred by Accounting,2024-03-07 10:44:29.637,نمایندگان,شیراز,3,56,1
3171,27395,2024-03-07,16978,1,8959,1,408000000,36720000,0,444720000,Registred by Accounting,2024-03-07 10:47:35.177,نمایندگان,اصفهان,3,11,1
3172,12168,2024-03-07,20151,13,8965,1,45000000,4050000,0,49050000,Registred by Accounting,2024-03-07 10:54:45.520,خدمات پس از فروش,تهران,1,29,1
3173,12169,2024-03-07,21322,12,8965,1,18500000,1665000,0,20165000,Registred by Accounting,2024-03-07 11:01:56.847,خدمات پس از فروش,تهران,1,29,1
3174,12170,2024-03-07,19430,5,8965,1,30000000,2700000,0,32700000,Registred by Accounting,2024-03-07 11:13:02.787,خدمات پس از فروش,تهران,1,29,1
3175,27396,2024-03-07,16856,1,8959,1,139000000,12510000,0,151510000,Registred by Accounting,2024-03-07 11:41:17.307,نمایندگان,شیراز,3,56,1
3176,27397,2024-03-07,18866,1,8959,1,510000000,45900000,0,555900000,Registred by Accounting,2024-03-07 11:45:26.320,تک فروشی,تهران,0,29,1
3178,27398,2024-03-07,20636,1,8959,1,46214400000,4159296000,0,50373696000,Registred by Accounting,2024-03-07 12:17:09.700,نمایندگان,تهران,3,29,1
3182,12171,2024-03-09,18806,4,8965,1,156000000,14040000,0,170040000,Registred by Accounting,2024-03-09 08:57:58.143,خدمات پس از فروش,تهران,1,29,1
3183,12172,2024-03-09,18806,4,8965,1,200000000,18000000,0,218000000,Registred by Accounting,2024-03-09 09:13:44.443,خدمات پس از فروش,تهران,1,29,1
3184,12173,2024-03-09,18806,4,8965,1,64220000,5779800,0,69999800,Registred by Accounting,2024-03-09 09:21:24.397,خدمات پس از فروش,تهران,1,29,1
3185,12174,2024-03-09,14449,1,8965,1,30000000,2700000,0,32700000,Registred by Accounting,2024-03-09 10:54:19.850,خدمات پس از فروش,کرمان,1,87,1
3186,12175,2024-03-09,16817,1,8965,1,30000000,2700000,0,32700000,Registred by Accounting,2024-03-09 11:09:54.987,خدمات پس از فروش,مشهد,1,77,1
3187,12176,2024-03-09,16817,1,8965,1,12000000,1080000,0,13080000,Registred by Accounting,2024-03-09 11:18:40.320,خدمات پس از فروش,مشهد,1,77,1
3188,12177,2024-03-09,16856,1,8965,1,35000000,3150000,0,38150000,Registred by Accounting,2024-03-09 11:27:15.523,خدمات پس از فروش,شیراز,1,56,1
3189,12178,2024-03-09,14449,1,8965,1,54000000,4860000,0,58860000,Registred by Accounting,2024-03-09 11:45:55.777,خدمات پس از فروش,کرمان,1,87,1
3190,12179,2024-03-09,13120,1,8965,3,96000000,8640000,0,104640000,Registred by Accounting,2024-03-09 11:55:06.500,خدمات پس از فروش,اصفهان,1,11,1
3191,12180,2024-03-09,13120,1,8965,3,117000000,10530000,0,127530000,Registred by Accounting,2024-03-09 12:07:50.390,خدمات پس از فروش,اصفهان,1,11,1
3192,12181,2024-03-09,21739,1,8965,1,8500000,765000,0,9265000,Registred by Accounting,2024-03-09 12:42:29.913,خدمات پس از فروش,تهران,1,29,1
3193,12182,2024-03-09,20151,13,8965,1,40000000,3600000,0,43600000,Registred by Accounting,2024-03-09 12:47:32.327,خدمات پس از فروش,تهران,1,29,1
3194,12183,2024-03-09,20151,13,8965,1,40000000,3600000,0,43600000,Registred by Accounting,2024-03-09 13:14:52.693,خدمات پس از فروش,تهران,1,29,1
3195,12184,2024-03-09,14391,13,8965,1,25000000,2250000,0,27250000,Registred by Accounting,2024-03-09 15:16:19.740,خدمات پس از فروش,تهران,1,29,1
3196,27399,2024-03-09,13832,4,8974,1,13950000000,1255500000,0,15205500000,Registred by Accounting,2024-03-09 17:10:45.190,تک فروشی,تهران,0,29,1
3197,12185,2024-03-10,93910,13,8965,1,240000000,21600000,0,261600000,Registred by Accounting,2024-03-10 08:54:57.280,خدمات پس از فروش,تهران,1,29,1
